dateString,Accounting,Administrative Assistance,Architecture,Arts & Entertainment,Banking & Finance,Childcare,Civil Engineering,Cleaning & Sanitation,Community & Social Service,Construction,Customer Service,Data & Analytics,Dental,Driving,Education & Instruction,Electrical Engineering,Food Preparation & Service,Headline,Hospitality & Tourism,Human Resources,"IT Infrastructure, Operations & Support",IT Systems & Solutions,Industrial Engineering,Installation & Maintenance,Legal,Loading & Stocking,Logistic Support,Management,Marketing,Media & Communications,Medical Information,Medical Technician,Nursing,Personal Care & Home Health,Pharmacy,Physicians & Surgeons,Production & Manufacturing,Project Management,Retail,Sales,Scientific Research & Development,Security & Public Safety,Software Development,Sports,Therapy,Veterinary
2020-04-12,58.63,60.99,66.34,62.41,69.84,51.12,74.99,67.33,80.42,80.13,67.6,72.77,49.34,84.29,82.58,76.36,61.29,71.96,43.56,59.16,74.38,71.96,79.27,68.95,65.14,71.74,63.32,75.7,58.0,63.1,63.55,73.3,85.81,92.43,88.41,88.4,76.02,74.07,75.64,65.91,81.01,82.77,79.47,69.58,66.97,72.07
2020-04-13,58.14,60.13,65.58,61.49,69.29,49.43,74.58,66.76,80.25,79.77,67.01,72.16,47.99,86.41,82.67,76.2,60.32,71.36,42.97,58.53,74.15,71.29,78.92,68.34,64.52,71.23,62.29,74.93,57.25,62.64,62.43,72.34,85.15,92.26,87.9,88.01,75.55,73.53,74.9,64.77,80.72,82.36,79.0,68.82,66.38,71.64
2020-04-14,57.68,59.38,65.01,60.68,68.76,47.76,74.25,66.49,80.0,79.55,66.63,71.64,46.83,87.88,82.88,76.02,59.82,70.89,42.65,58.01,73.89,70.73,78.64,67.91,63.83,70.7,61.57,74.19,56.61,62.17,61.55,71.65,84.76,92.14,87.45,87.62,75.2,73.01,74.11,63.93,80.21,82.67,78.58,67.97,65.89,71.27
2020-04-15,57.07,58.51,64.25,59.92,67.87,46.3,73.71,65.9,79.59,79.18,66.16,71.03,45.6,86.94,83.07,75.63,59.3,70.29,42.49,57.39,73.47,70.18,78.18,67.44,63.17,70.1,60.91,73.46,55.87,61.58,60.69,71.03,84.33,91.89,87.03,87.2,74.74,72.33,73.46,62.83,79.55,83.1,78.04,67.05,64.84,70.91
2020-04-16,56.52,57.69,63.61,59.31,67.12,44.95,73.26,65.38,79.03,78.78,65.74,70.42,44.36,87.84,83.3,75.19,58.67,69.76,42.23,56.89,73.12,69.61,77.67,67.04,62.53,69.59,60.18,72.69,55.15,60.84,60.06,70.51,84.05,91.62,86.63,86.78,74.28,71.73,72.76,61.78,78.71,83.59,77.56,66.19,63.9,70.6
2020-04-17,56.05,56.95,63.05,58.73,66.4,44.27,72.79,64.96,78.41,78.5,65.28,69.82,43.91,88.76,83.53,74.79,58.12,69.27,42.15,56.42,72.76,69.15,77.23,66.77,61.86,69.14,59.79,71.93,54.49,60.39,59.49,70.06,83.74,91.42,86.19,86.4,73.89,71.18,72.05,60.7,77.8,84.11,77.09,65.41,62.96,70.39
2020-04-18,55.54,56.44,62.56,58.19,65.63,43.75,72.32,64.71,77.81,78.37,64.67,69.24,43.55,89.71,83.74,74.4,57.8,68.87,42.07,55.9,72.39,68.58,76.8,66.54,61.26,68.82,59.32,71.45,53.9,59.97,58.95,69.63,83.39,91.23,85.68,85.94,73.56,70.7,71.32,59.87,76.84,84.58,76.59,64.58,62.14,70.27
2020-04-19,55.03,55.92,62.08,57.66,64.94,43.4,71.87,64.51,77.26,78.25,64.04,68.59,43.31,90.64,83.98,73.97,57.55,68.46,42.01,55.37,72.01,67.92,76.31,66.33,60.73,68.45,58.61,70.93,53.28,59.42,58.42,69.19,83.13,91.07,85.12,85.47,73.19,70.19,70.56,59.05,75.86,85.02,76.02,63.82,61.33,70.22
2020-04-20,54.6,55.51,61.68,57.2,64.34,43.14,71.54,64.39,76.67,78.31,63.59,68.06,43.14,91.57,83.69,73.62,57.34,68.15,42.0,54.9,71.69,67.44,75.94,66.2,60.29,68.21,58.17,70.49,52.74,58.92,58.08,68.93,83.04,91.04,84.66,85.21,72.94,69.76,70.1,58.31,75.1,85.46,75.55,62.94,60.58,70.19
2020-04-21,54.23,55.11,61.3,56.77,63.81,42.98,71.19,64.26,76.25,78.43,63.12,67.59,43.04,92.29,83.36,73.21,57.15,67.83,42.13,54.47,71.46,66.94,75.62,66.1,60.02,67.99,57.6,70.21,52.32,58.53,57.65,68.51,82.75,90.89,84.07,84.94,72.72,69.33,69.52,57.6,74.61,85.22,75.15,62.3,59.65,70.26
2020-04-22,53.88,54.74,60.87,56.42,63.57,42.88,70.9,64.19,75.89,78.55,62.7,67.08,43.08,92.19,83.05,72.91,56.98,67.54,42.36,53.99,71.23,66.36,75.28,66.0,59.73,67.97,56.98,70.01,51.92,58.14,57.17,67.96,82.34,90.81,83.35,84.57,72.51,68.93,69.08,57.09,74.17,84.86,74.74,61.74,59.25,70.38
2020-04-23,53.6,54.42,60.44,56.06,63.21,42.78,70.62,64.13,75.57,78.8,62.27,66.57,43.13,91.72,82.67,72.61,56.9,67.27,42.4,53.54,70.98,65.84,74.94,65.98,59.45,68.01,56.52,69.89,51.59,57.74,56.75,67.54,81.97,90.8,82.6,84.23,72.41,68.55,68.53,56.66,73.81,84.54,74.38,61.28,58.88,70.56
2020-04-24,53.35,54.12,60.14,55.77,62.92,42.76,70.36,64.1,75.33,79.09,61.98,66.05,43.22,90.72,82.33,72.35,56.93,67.05,42.37,53.1,70.75,65.3,74.55,65.96,59.2,68.08,55.92,69.86,51.29,57.31,56.38,67.12,81.6,90.76,81.9,83.94,72.32,68.19,68.36,56.4,73.48,84.12,74.03,60.88,58.57,70.76
2020-04-25,53.19,53.9,59.85,55.53,62.74,42.75,70.12,64.13,75.13,79.42,61.83,65.61,43.25,89.91,81.99,72.15,57.0,66.89,42.4,52.8,70.54,64.87,74.17,66.01,59.06,68.22,55.56,69.79,51.08,56.98,56.03,66.71,81.23,90.72,81.16,83.67,72.3,67.86,68.25,56.25,73.36,83.74,73.7,60.75,58.2,70.98
2020-04-26,53.01,53.72,59.61,55.28,62.56,42.78,69.91,64.2,74.92,79.8,61.69,65.26,43.3,89.15,81.72,71.95,57.04,66.75,42.43,52.51,70.41,64.51,73.85,66.07,59.01,68.45,55.33,69.72,50.9,56.75,55.72,66.33,80.85,90.68,80.47,83.41,72.33,67.58,68.24,56.12,73.25,83.4,73.45,60.63,57.87,71.2
2020-04-27,52.77,53.48,59.35,54.99,62.31,42.78,69.61,64.23,74.69,80.11,61.47,64.8,43.37,87.89,81.44,71.66,57.1,66.54,42.45,52.16,70.21,64.01,73.43,66.14,58.87,68.61,55.02,69.62,50.68,56.44,55.34,65.91,80.44,90.6,79.75,83.05,72.3,67.25,67.88,55.95,72.96,83.04,73.12,60.51,57.52,71.43
2020-04-28,52.57,53.3,59.18,54.74,62.07,42.86,69.26,64.3,74.45,80.52,61.32,64.33,43.52,86.8,81.2,71.42,57.2,66.34,42.16,51.81,69.98,63.52,73.0,66.1,58.62,68.71,54.79,69.5,50.45,56.07,55.05,65.57,80.05,90.57,79.05,82.79,72.24,66.96,67.51,55.79,72.67,82.66,72.75,60.37,57.29,71.62
2020-04-29,52.43,53.19,59.11,54.5,61.59,42.85,68.94,64.44,74.23,81.08,61.25,63.93,43.67,85.81,81.02,71.1,57.3,66.19,42.03,51.49,69.75,63.1,72.47,66.22,58.45,68.78,54.6,69.43,50.27,55.8,54.79,65.31,79.74,90.52,78.47,82.63,72.34,66.7,67.23,55.67,72.46,82.32,72.37,60.09,57.13,71.89
2020-04-30,52.26,53.06,59.03,54.25,61.32,42.86,68.59,64.6,73.99,81.62,61.11,63.56,43.94,86.09,80.84,70.81,57.46,66.09,41.96,51.13,69.51,62.69,72.01,66.32,58.27,68.84,54.52,69.33,50.12,55.57,54.52,65.01,79.4,90.5,77.96,82.41,72.42,66.45,67.16,55.44,72.13,81.95,71.97,59.72,56.94,72.15
2020-05-01,52.08,52.93,58.87,53.97,60.95,42.89,68.27,64.73,73.75,82.18,60.9,63.22,44.26,87.45,80.68,70.47,57.95,66.03,41.94,50.74,69.3,62.26,71.58,66.29,58.08,69.0,54.54,69.12,49.91,55.34,54.29,64.74,79.04,90.43,77.39,82.17,72.41,66.17,66.97,55.29,71.78,82.0,71.56,59.45,56.77,72.45
2020-05-02,51.94,52.81,58.69,53.7,60.52,42.88,67.98,64.88,73.5,82.73,60.67,62.79,44.76,88.33,80.55,70.13,58.29,65.89,41.79,50.34,69.07,61.87,71.12,66.33,57.8,68.82,54.49,68.88,49.68,55.1,54.06,64.49,78.76,90.42,76.63,81.99,72.36,65.93,66.39,54.99,71.34,81.74,71.16,59.0,56.75,69.24
2020-05-03,51.76,52.65,58.51,53.4,60.02,42.86,67.65,65.02,73.27,83.25,60.44,62.26,45.33,89.26,80.35,69.76,58.66,65.72,41.65,49.87,68.75,61.37,70.55,66.38,57.4,68.62,54.27,68.61,49.38,54.71,53.78,64.23,78.47,90.43,75.83,81.79,72.25,65.62,65.74,54.69,70.73,81.55,70.68,58.49,56.72,66.03
2020-05-04,51.62,52.55,58.36,53.16,59.63,42.86,67.43,65.2,73.06,83.81,60.21,61.87,45.95,90.03,80.17,69.52,59.01,65.57,41.27,49.51,68.54,61.02,70.11,66.34,57.08,68.48,54.24,68.27,49.16,54.52,53.58,64.03,78.21,90.45,75.41,81.67,72.24,65.36,65.17,54.42,70.34,81.44,70.3,58.01,56.69,62.8
2020-05-05,51.5,52.5,58.13,52.91,59.3,42.82,67.23,65.47,72.9,84.36,60.09,61.52,46.66,90.68,79.87,69.27,59.41,65.48,41.38,49.16,68.37,60.7,69.73,66.52,56.88,68.5,54.3,68.04,48.94,54.38,53.39,63.86,78.0,90.54,75.04,81.49,72.31,65.11,64.69,54.2,70.03,81.37,69.96,57.62,56.77,59.62
2020-05-06,51.41,52.49,57.9,52.67,59.34,42.96,66.95,65.73,72.72,84.97,60.0,61.22,47.5,91.16,79.65,69.09,59.85,65.47,41.28,48.95,68.25,60.46,69.65,66.7,56.7,68.86,54.33,67.9,48.76,54.28,53.24,63.73,77.82,90.63,74.63,81.26,72.31,64.86,64.41,54.04,69.67,81.36,69.7,57.39,56.81,59.92
2020-05-07,51.38,52.59,57.74,52.51,59.26,43.18,66.78,65.98,72.59,85.52,60.08,60.97,48.41,89.95,79.49,68.89,60.3,65.44,41.23,48.76,68.17,60.28,69.59,66.93,56.57,69.3,54.31,67.78,48.61,54.28,53.2,63.64,77.68,90.66,74.25,81.07,72.35,64.66,64.21,53.98,69.51,81.45,69.47,57.23,56.95,60.25
2020-05-08,51.41,52.74,57.63,52.41,59.31,43.34,66.69,66.36,72.48,86.19,60.32,60.78,49.3,89.52,79.3,68.73,60.51,65.5,41.18,48.62,68.09,60.15,69.56,67.35,56.51,69.76,54.34,67.83,48.53,54.35,53.15,63.59,77.58,90.72,73.98,80.91,72.59,64.52,64.21,53.99,69.45,81.34,69.29,56.93,57.15,60.6
2020-05-09,51.47,52.93,57.57,52.32,59.45,43.61,66.61,66.77,72.37,86.85,60.61,60.67,50.25,89.7,79.21,68.58,60.85,65.71,41.31,48.53,68.06,60.07,69.6,67.7,56.51,70.53,54.46,68.04,48.52,54.5,53.15,63.56,77.45,90.79,74.16,80.71,72.86,64.37,64.71,54.27,69.49,81.53,69.16,56.83,57.27,64.56
2020-05-10,51.59,53.2,57.51,52.3,59.52,43.86,66.62,67.26,72.3,87.59,60.97,60.67,51.24,89.9,79.12,68.51,61.19,65.95,41.48,48.52,68.13,60.11,69.75,68.09,56.62,71.36,54.76,68.28,48.57,54.73,53.21,63.54,77.36,90.86,74.37,80.48,73.24,64.31,65.24,54.59,69.65,81.85,69.1,56.75,57.4,68.51
2020-05-11,51.65,53.39,57.38,52.18,59.63,44.07,66.53,67.65,72.19,88.24,61.28,60.54,52.17,89.97,78.98,68.31,61.51,66.13,41.86,48.43,68.08,60.0,69.74,68.5,56.63,72.08,54.82,68.53,48.54,54.77,53.21,63.43,77.19,90.72,74.19,80.25,73.43,64.16,65.54,54.84,69.59,82.08,68.93,56.67,57.5,71.88
2020-05-12,51.68,53.58,57.29,52.02,59.66,44.28,66.46,68.08,72.1,88.89,61.58,60.41,53.11,90.08,78.99,68.17,61.79,66.29,41.98,48.36,68.02,59.84,69.66,68.85,56.63,72.63,54.84,68.67,48.45,54.89,53.26,63.37,77.05,90.57,74.05,80.04,73.71,64.04,65.82,55.22,69.44,82.44,68.73,56.47,57.62,73.45
2020-05-13,51.37,53.42,56.88,51.66,59.17,44.34,66.03,68.26,71.49,89.18,61.65,59.95,53.68,89.39,78.52,67.64,61.97,66.08,42.11,47.8,67.48,59.31,69.12,68.85,56.27,72.38,54.57,68.54,48.1,54.73,52.85,62.91,76.59,90.19,73.66,79.41,73.5,63.5,65.63,55.34,68.87,82.45,68.23,55.98,57.4,70.61
2020-05-14,51.19,53.38,56.55,51.38,58.5,44.44,65.72,68.69,71.1,89.71,61.79,59.62,54.4,89.85,78.24,67.36,62.21,66.16,42.24,47.44,67.1,59.0,68.83,68.96,56.04,72.64,54.46,68.58,47.83,54.46,52.67,62.71,77.54,90.04,73.43,79.27,73.44,63.17,65.92,55.49,68.52,82.55,67.91,55.56,57.3,71.23
2020-05-15,51.23,53.6,56.5,51.23,58.22,44.65,65.57,69.31,71.09,90.35,62.07,59.5,55.47,90.3,78.18,67.33,62.43,66.39,42.52,47.36,67.06,58.86,68.69,69.25,56.04,73.09,54.54,68.7,47.82,54.32,52.81,62.79,78.5,90.08,73.65,79.31,73.65,63.13,66.34,55.75,68.33,82.92,67.73,55.34,57.47,72.17
2020-05-16,51.06,53.7,56.36,50.89,57.42,44.82,65.24,69.79,70.99,90.89,62.01,59.13,56.6,90.55,77.94,67.1,62.63,66.44,42.6,47.16,66.83,58.45,68.27,69.33,55.85,73.37,54.42,68.63,47.65,53.86,52.85,62.71,79.28,89.87,73.46,79.18,73.67,62.86,66.46,55.69,67.63,83.26,67.32,55.14,57.62,73.1
2020-05-17,50.99,53.78,56.25,50.59,57.0,45.04,64.91,70.3,70.87,91.36,62.09,58.8,57.64,90.71,77.65,66.94,62.89,66.5,42.68,46.95,66.62,58.1,67.97,69.44,55.73,73.7,54.31,68.6,47.5,53.52,52.9,62.7,79.86,89.87,73.27,79.23,73.71,62.67,66.61,55.66,67.03,83.48,66.98,54.88,57.77,74.25
2020-05-18,50.92,53.89,56.16,50.32,56.46,45.3,64.61,70.85,70.75,91.92,62.19,58.45,58.71,91.05,77.39,66.8,63.17,66.6,42.76,46.74,66.41,57.75,67.68,69.55,55.61,74.09,54.21,68.63,47.37,53.23,52.93,62.7,80.37,90.03,73.1,79.12,73.85,62.5,66.95,55.67,66.37,83.72,66.65,54.66,57.87,75.98
2020-05-19,50.87,54.04,56.07,50.12,55.93,45.55,64.38,71.37,70.66,92.47,62.24,58.08,59.88,91.28,77.18,66.65,63.44,66.7,42.89,46.52,66.19,57.41,67.4,69.68,55.48,74.66,54.07,68.67,47.31,52.93,52.98,62.66,80.72,90.2,72.69,78.99,73.94,62.3,67.3,55.57,65.79,83.84,66.31,54.52,58.0,79.49
2020-05-20,51.27,54.63,56.41,50.28,56.0,46.06,64.7,72.09,71.15,93.35,62.67,58.18,61.57,92.43,77.49,67.04,63.79,67.15,43.05,46.81,66.6,57.65,67.63,70.19,55.84,75.7,54.4,69.02,47.64,53.03,53.65,63.17,81.02,90.67,72.61,79.31,74.68,62.63,68.02,55.72,66.1,84.33,66.4,54.72,58.59,84.01
2020-05-21,51.61,55.19,56.68,50.43,56.3,46.62,64.99,72.76,71.66,94.18,63.15,58.26,63.25,93.41,77.68,67.33,64.13,67.45,43.32,47.08,66.96,57.78,67.7,70.62,56.17,76.34,54.65,69.33,47.95,53.3,54.17,63.53,79.98,90.96,72.44,79.27,75.37,62.8,68.55,55.89,66.28,84.82,66.43,54.9,59.06,85.07
2020-05-22,51.7,55.5,56.7,50.54,56.21,47.22,65.03,73.31,71.84,94.77,63.54,58.12,64.61,93.38,77.82,67.45,64.45,67.57,43.53,47.13,66.99,57.72,67.63,70.88,56.26,76.73,54.69,69.52,48.04,53.47,54.47,63.61,78.98,91.2,71.84,79.05,75.79,62.65,68.98,55.92,66.39,85.01,66.3,55.21,59.3,85.77
2020-05-23,52.0,55.96,56.76,50.9,56.57,47.84,65.2,73.9,72.12,95.43,64.22,58.19,65.87,93.41,78.1,67.68,64.84,67.83,44.02,47.25,67.18,57.91,67.81,71.26,56.56,77.29,54.99,69.82,48.24,53.91,54.86,63.85,78.17,91.66,71.46,78.96,76.28,62.71,69.62,56.1,66.79,85.39,66.4,55.46,59.49,86.41
2020-05-24,52.13,56.33,56.72,51.14,56.58,48.4,65.24,74.39,72.36,95.97,64.68,58.05,67.11,93.47,78.45,67.73,65.16,68.01,44.46,47.27,67.24,57.91,67.76,71.56,56.68,77.67,55.23,70.04,48.34,54.1,55.21,64.02,77.56,91.87,71.1,78.77,76.56,62.58,70.13,56.16,67.01,85.73,66.31,55.77,59.66,86.81
2020-05-25,52.25,56.67,56.65,51.36,56.57,48.91,65.29,74.85,72.56,96.44,65.14,57.91,68.39,93.34,78.56,67.78,65.48,68.18,44.91,47.28,67.3,57.91,67.71,71.86,56.76,78.05,55.49,70.23,48.42,54.19,55.54,64.19,77.02,92.11,70.73,78.71,76.89,62.46,70.61,56.25,67.27,86.02,66.25,55.93,59.87,87.22
2020-05-26,52.32,56.91,56.58,51.51,56.56,49.34,65.27,75.17,72.7,96.67,65.53,57.78,69.35,93.24,78.7,67.79,65.81,68.32,45.29,47.3,67.38,57.94,67.63,72.01,56.82,78.28,55.72,70.42,48.5,54.25,55.79,64.33,76.59,92.18,70.62,78.66,77.08,62.32,71.11,56.29,67.47,86.26,66.17,56.1,59.98,87.54
2020-05-27,52.25,56.99,56.48,51.52,56.25,49.62,65.1,75.63,72.72,96.87,65.78,57.51,70.23,93.3,78.59,67.57,66.31,68.43,45.69,47.24,67.26,57.74,67.37,72.1,56.72,78.48,55.76,70.65,48.46,54.15,55.88,64.23,76.51,92.22,70.48,78.56,77.05,62.09,71.56,56.34,67.22,86.44,65.99,56.41,59.97,87.86
2020-05-28,52.11,56.99,56.3,51.48,56.03,49.84,64.82,76.02,72.51,96.99,65.89,57.13,71.07,92.43,78.46,67.31,66.78,68.41,46.03,47.08,67.02,57.43,67.05,72.09,56.54,78.56,55.72,70.59,48.31,53.92,55.98,64.08,76.39,92.34,70.35,78.41,76.95,61.79,71.77,56.32,66.88,86.54,65.71,56.68,59.94,88.28
2020-05-29,52.08,57.12,56.2,51.46,55.89,50.16,64.69,76.4,72.55,97.25,66.08,56.91,71.95,92.57,79.48,67.11,67.26,68.55,46.32,47.0,66.93,57.3,66.86,72.21,56.47,78.82,55.77,70.72,48.22,53.94,56.08,64.03,76.29,92.4,70.23,78.27,76.99,61.67,71.98,56.42,66.75,86.74,65.55,57.15,60.32,88.78
2020-05-30,52.2,57.32,56.23,51.55,56.1,50.49,64.72,76.9,72.79,97.55,66.36,57.02,72.75,92.73,80.67,67.19,67.67,68.81,46.54,47.17,67.07,57.43,67.03,72.46,56.6,79.2,55.87,70.95,48.31,54.27,56.32,64.13,76.31,92.52,70.22,78.4,77.31,61.74,72.27,56.64,67.16,86.96,65.64,57.72,60.78,89.25
2020-05-31,52.2,57.46,56.22,51.47,56.08,50.81,64.66,77.42,72.9,97.91,66.65,56.91,74.03,92.1,81.65,67.12,68.09,68.99,46.72,47.25,67.07,57.43,66.92,72.69,56.54,79.57,55.86,71.11,48.32,54.4,56.51,64.11,76.25,92.6,70.1,78.54,77.54,61.75,72.6,56.81,67.34,87.06,65.56,58.33,61.11,90.19
2020-06-01,52.14,57.57,56.14,51.32,55.99,51.11,64.51,77.95,73.01,98.16,66.81,56.76,75.17,92.37,82.63,66.99,68.41,69.12,46.88,47.27,66.99,57.34,66.64,72.89,56.44,79.89,55.78,71.15,48.25,54.5,56.69,64.11,76.2,92.73,69.99,78.52,77.53,61.67,72.86,56.86,67.38,87.16,65.33,58.98,61.41,91.13
2020-06-02,52.18,57.75,56.07,51.24,56.03,51.52,64.32,78.56,73.14,98.6,67.03,56.71,76.57,93.06,83.54,66.91,68.69,69.34,47.09,47.33,66.97,57.38,66.58,73.19,56.43,80.4,55.8,71.2,48.22,54.6,56.95,64.2,76.26,93.0,69.92,78.68,77.62,61.64,73.19,57.05,67.56,87.45,65.28,59.61,61.74,92.16
2020-06-03,52.27,58.11,55.88,51.19,56.2,51.96,64.16,79.17,73.34,99.12,67.3,56.67,77.97,93.86,84.61,66.94,68.79,69.58,47.26,47.43,67.02,57.46,66.58,73.51,56.47,81.0,55.91,71.24,48.23,54.7,57.26,64.4,76.35,93.19,69.86,78.91,77.77,61.64,73.62,57.28,67.81,87.84,65.25,60.05,62.14,93.37
2020-06-04,52.37,58.51,55.74,51.1,56.13,52.3,63.97,79.74,73.53,99.7,67.63,56.62,79.38,95.45,85.28,66.97,68.98,69.9,47.4,47.54,67.06,57.56,66.55,73.9,56.53,81.66,56.13,71.54,48.25,54.77,57.54,64.62,76.48,93.36,69.78,79.13,77.99,61.68,74.08,57.56,68.05,88.25,65.23,60.41,62.51,94.58
2020-06-05,52.47,58.9,55.62,51.09,56.27,52.66,63.81,80.25,73.6,100.28,67.9,56.62,80.73,95.98,84.86,67.05,69.14,70.11,47.49,47.68,67.15,57.67,66.59,74.26,56.57,82.3,56.4,71.67,48.36,54.77,57.9,64.82,76.63,93.53,69.74,79.38,78.22,61.74,74.53,57.85,68.26,88.72,65.24,60.34,62.59,95.81
2020-06-06,52.51,59.27,55.46,50.99,56.21,52.91,63.51,80.75,73.44,100.86,68.13,56.52,82.11,96.63,83.76,66.96,69.36,70.27,47.68,47.77,67.17,57.71,66.45,74.66,56.54,82.94,56.71,71.82,48.43,54.63,58.23,65.0,76.81,93.83,69.71,79.48,78.32,61.75,74.84,58.15,68.23,89.14,65.17,60.18,62.46,97.08
2020-06-07,52.67,59.72,55.35,51.08,56.25,53.13,63.35,81.24,73.42,101.44,68.35,56.68,83.05,98.08,82.81,67.06,69.57,70.53,47.94,47.97,67.33,57.88,66.6,75.09,56.74,83.68,57.12,72.04,48.58,54.7,58.58,65.28,77.03,94.21,69.76,79.5,78.64,61.86,75.19,58.53,68.6,89.64,65.3,60.0,62.48,97.95
2020-06-08,52.87,60.2,55.29,51.23,56.52,53.38,63.23,81.7,73.4,102.06,68.72,56.88,84.01,98.87,81.96,67.22,69.88,70.82,48.18,48.24,67.56,58.15,66.93,75.53,56.96,84.4,57.56,72.38,48.79,54.79,58.97,65.53,77.25,94.49,69.8,79.75,79.07,62.04,75.61,58.91,68.98,90.13,65.55,59.86,62.54,98.68
2020-06-09,53.11,60.75,55.26,51.32,56.76,53.68,63.19,82.26,73.46,102.79,69.1,57.05,85.08,100.16,81.16,67.35,70.24,71.14,48.52,48.48,67.73,58.35,67.12,76.06,57.17,85.13,57.93,72.75,48.97,54.94,59.44,65.81,77.5,94.81,69.9,79.84,79.5,62.24,75.97,59.25,69.35,90.58,65.67,59.76,62.68,99.57
2020-06-10,53.35,61.15,55.39,51.43,57.03,54.0,63.2,82.78,73.53,103.42,69.39,57.31,86.12,101.32,80.35,67.49,70.64,71.43,48.86,48.71,67.92,58.55,67.29,76.59,57.4,85.86,58.33,72.96,49.1,55.04,59.95,66.11,77.74,95.23,69.99,79.88,79.99,62.44,76.29,59.56,69.75,90.98,65.8,59.75,62.76,100.3
2020-06-11,53.62,61.51,55.48,51.59,57.43,54.4,63.21,83.37,73.62,103.95,69.72,57.59,87.01,102.59,79.89,67.59,71.01,71.74,49.26,48.92,68.13,58.75,67.5,77.17,57.67,86.6,58.76,73.19,49.23,55.17,60.43,66.39,77.92,95.49,70.08,79.92,80.38,62.63,76.59,59.99,70.09,91.29,65.94,59.73,62.92,100.88
2020-06-12,53.81,61.77,55.55,51.67,57.62,54.67,63.09,83.94,73.65,104.4,70.0,57.76,87.92,103.99,79.35,67.53,71.36,72.01,49.64,49.06,68.23,58.85,67.57,77.71,57.89,87.24,59.07,73.35,49.28,55.14,60.84,66.68,78.13,95.79,70.19,79.91,80.65,62.73,76.83,60.32,70.32,91.48,65.99,59.82,62.96,101.42
2020-06-13,53.96,62.05,55.58,51.65,57.56,55.11,62.94,84.5,73.76,104.8,70.17,57.68,88.9,105.28,79.26,67.38,71.77,72.3,49.94,49.07,68.2,58.75,67.42,78.34,57.91,87.76,59.31,73.66,49.21,54.93,61.2,66.86,78.18,95.95,70.17,79.68,80.84,62.65,77.28,60.5,70.28,91.62,65.86,59.98,63.19,101.93
2020-06-14,54.23,62.42,55.72,51.74,57.94,55.58,62.92,85.15,73.93,105.29,70.51,57.8,89.78,106.55,79.29,67.37,72.18,72.69,50.31,49.19,68.36,58.83,67.51,79.1,58.11,88.4,59.65,74.08,49.25,54.96,61.65,67.13,78.3,96.1,70.23,79.68,81.23,62.74,77.87,60.84,70.36,91.9,65.87,60.18,63.45,102.4
2020-06-15,54.52,62.81,55.86,51.87,58.19,56.12,62.95,85.84,74.14,105.8,70.74,57.91,90.67,107.66,79.45,67.37,72.59,73.09,50.7,49.34,68.51,58.92,67.6,79.89,58.36,89.08,59.98,74.52,49.39,55.04,62.11,67.42,78.44,96.3,70.28,79.54,81.62,62.84,78.41,61.29,70.58,92.25,65.91,60.4,63.71,102.98
2020-06-16,54.73,63.17,56.03,52.06,58.46,56.56,63.02,86.53,74.38,106.22,70.97,58.01,91.41,107.98,79.49,67.33,73.12,73.48,51.06,49.54,68.68,59.02,67.72,80.6,58.58,89.76,60.51,74.99,49.54,55.05,62.58,67.7,78.56,96.51,70.33,79.43,82.04,62.96,79.05,61.78,70.76,92.58,65.98,60.63,63.91,103.44
2020-06-17,54.92,63.58,56.12,52.22,58.66,57.04,63.07,87.22,74.6,106.69,71.42,58.04,92.21,108.32,79.53,67.28,73.58,73.87,51.52,49.76,68.78,59.09,67.82,81.32,58.76,90.4,61.02,75.48,49.72,55.15,63.02,67.88,78.56,96.57,70.4,79.31,82.37,63.03,79.6,62.46,70.84,92.89,66.0,60.84,64.12,103.8
2020-06-18,55.11,64.03,56.24,52.4,58.95,57.58,63.16,87.87,74.89,107.17,71.7,58.07,93.1,108.7,79.63,67.28,74.1,74.26,52.05,50.02,68.93,59.21,67.87,82.07,58.88,91.12,61.54,75.92,49.97,55.31,63.52,68.1,78.63,96.77,70.53,79.25,82.8,63.12,80.14,63.04,71.0,93.24,66.07,61.27,64.29,104.2
2020-06-19,55.29,64.54,56.29,52.54,59.16,58.14,63.32,88.54,75.1,107.62,72.17,58.1,94.03,109.03,79.64,67.29,74.91,74.69,52.71,50.28,69.02,59.31,67.85,82.64,59.01,91.86,62.05,76.42,50.18,55.48,64.02,68.34,78.68,96.9,70.62,79.19,83.33,63.19,80.8,63.74,71.04,93.46,66.1,61.67,64.46,104.56
2020-06-20,55.44,65.02,56.39,52.67,59.64,58.58,63.64,89.2,75.39,108.01,72.77,58.34,94.93,109.49,79.74,67.42,75.86,75.17,53.5,50.62,69.22,59.55,68.07,83.04,59.29,92.7,62.48,77.01,50.49,55.77,64.56,68.62,78.77,97.09,70.78,79.29,83.91,63.41,81.49,64.58,71.3,93.55,66.26,62.1,64.66,104.91
2020-06-21,55.57,65.43,56.41,52.76,60.04,58.83,63.81,89.83,75.52,108.32,73.36,58.42,95.78,109.76,79.74,67.4,77.19,75.65,54.48,50.87,69.28,59.64,68.06,83.35,59.39,93.53,62.9,77.74,50.71,55.88,65.05,68.87,78.81,97.25,70.93,79.29,84.32,63.48,82.18,65.31,71.4,93.49,66.32,62.51,64.81,105.2
