__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-20,US,United States,childcare,Childcare,TOTAL,98.5
HiringLabSectoralPosting,2020-02-20,US,United States,engcivil,Civil Engineering,TOTAL,100.69
HiringLabSectoralPosting,2020-02-20,US,United States,finance,Banking & Finance,TOTAL,104.05
HiringLabSectoralPosting,2020-02-21,US,United States,accounting,Accounting,TOTAL,100.51
HiringLabSectoralPosting,2020-02-21,US,United States,admin,Administrative Assistance,TOTAL,100.07
HiringLabSectoralPosting,2020-02-21,US,United States,arch,Architecture,TOTAL,101.44
HiringLabSectoralPosting,2020-02-21,US,United States,arts,Arts & Entertainment,TOTAL,99.21
HiringLabSectoralPosting,2020-02-21,US,United States,childcare,Childcare,TOTAL,98.52
HiringLabSectoralPosting,2020-02-21,US,United States,engcivil,Civil Engineering,TOTAL,100.54
HiringLabSectoralPosting,2020-02-21,US,United States,finance,Banking & Finance,TOTAL,104.03
HiringLabSectoralPosting,2020-02-22,US,United States,accounting,Accounting,TOTAL,100.26
HiringLabSectoralPosting,2020-02-22,US,United States,admin,Administrative Assistance,TOTAL,99.99
HiringLabSectoralPosting,2020-02-22,US,United States,arch,Architecture,TOTAL,101.35
HiringLabSectoralPosting,2020-02-22,US,United States,arts,Arts & Entertainment,TOTAL,99.04
HiringLabSectoralPosting,2020-02-22,US,United States,childcare,Childcare,TOTAL,98.54
HiringLabSectoralPosting,2020-02-22,US,United States,engcivil,Civil Engineering,TOTAL,100.5
HiringLabSectoralPosting,2020-02-22,US,United States,finance,Banking & Finance,TOTAL,103.89
HiringLabSectoralPosting,2020-02-23,US,United States,accounting,Accounting,TOTAL,99.93
HiringLabSectoralPosting,2020-02-23,US,United States,admin,Administrative Assistance,TOTAL,99.87
HiringLabSectoralPosting,2020-02-23,US,United States,arch,Architecture,TOTAL,101.25
HiringLabSectoralPosting,2020-02-23,US,United States,arts,Arts & Entertainment,TOTAL,98.69
HiringLabSectoralPosting,2020-02-23,US,United States,childcare,Childcare,TOTAL,98.54
HiringLabSectoralPosting,2020-02-23,US,United States,engcivil,Civil Engineering,TOTAL,100.47
HiringLabSectoralPosting,2020-02-23,US,United States,finance,Banking & Finance,TOTAL,103.94
HiringLabSectoralPosting,2020-02-24,US,United States,accounting,Accounting,TOTAL,99.88
