__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-25,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.8
HiringLabSectoralPosting,2020-02-25,US,United States,service,Community & Social Service,TOTAL,99.78
HiringLabSectoralPosting,2020-02-26,US,United States,construction,Construction,TOTAL,99.32
HiringLabSectoralPosting,2020-02-26,US,United States,customer,Customer Service,TOTAL,98.07
HiringLabSectoralPosting,2020-02-26,US,United States,driver,Driving,TOTAL,100.58
HiringLabSectoralPosting,2020-02-26,US,United States,math,Data & Analytics,TOTAL,100
HiringLabSectoralPosting,2020-02-26,US,United States,meddental,Dental,TOTAL,99.92
HiringLabSectoralPosting,2020-02-26,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.95
HiringLabSectoralPosting,2020-02-26,US,United States,service,Community & Social Service,TOTAL,99.89
HiringLabSectoralPosting,2020-02-27,US,United States,construction,Construction,TOTAL,99.43
HiringLabSectoralPosting,2020-02-27,US,United States,customer,Customer Service,TOTAL,97.94
HiringLabSectoralPosting,2020-02-27,US,United States,driver,Driving,TOTAL,100.79
HiringLabSectoralPosting,2020-02-27,US,United States,math,Data & Analytics,TOTAL,100.12
HiringLabSectoralPosting,2020-02-27,US,United States,meddental,Dental,TOTAL,100.11
HiringLabSectoralPosting,2020-02-27,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.06
HiringLabSectoralPosting,2020-02-27,US,United States,service,Community & Social Service,TOTAL,99.85
HiringLabSectoralPosting,2020-02-28,US,United States,construction,Construction,TOTAL,99.51
HiringLabSectoralPosting,2020-02-28,US,United States,customer,Customer Service,TOTAL,97.95
HiringLabSectoralPosting,2020-02-28,US,United States,driver,Driving,TOTAL,100.96
HiringLabSectoralPosting,2020-02-28,US,United States,math,Data & Analytics,TOTAL,100.26
HiringLabSectoralPosting,2020-02-28,US,United States,meddental,Dental,TOTAL,100.37
HiringLabSectoralPosting,2020-02-28,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.27
HiringLabSectoralPosting,2020-02-28,US,United States,service,Community & Social Service,TOTAL,99.82
HiringLabSectoralPosting,2020-02-29,US,United States,construction,Construction,TOTAL,99.6
HiringLabSectoralPosting,2020-02-29,US,United States,customer,Customer Service,TOTAL,98.15
HiringLabSectoralPosting,2020-02-29,US,United States,driver,Driving,TOTAL,101.14
HiringLabSectoralPosting,2020-02-29,US,United States,math,Data & Analytics,TOTAL,100.51
HiringLabSectoralPosting,2020-02-29,US,United States,meddental,Dental,TOTAL,100.67
HiringLabSectoralPosting,2020-02-29,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.48
HiringLabSectoralPosting,2020-02-29,US,United States,service,Community & Social Service,TOTAL,100
HiringLabSectoralPosting,2020-03-01,US,United States,construction,Construction,TOTAL,99.71
HiringLabSectoralPosting,2020-03-01,US,United States,customer,Customer Service,TOTAL,98.27
HiringLabSectoralPosting,2020-03-01,US,United States,driver,Driving,TOTAL,101.2
HiringLabSectoralPosting,2020-03-01,US,United States,math,Data & Analytics,TOTAL,100.65
HiringLabSectoralPosting,2020-03-01,US,United States,meddental,Dental,TOTAL,100.91
HiringLabSectoralPosting,2020-03-01,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.72
HiringLabSectoralPosting,2020-03-01,US,United States,service,Community & Social Service,TOTAL,100.25
HiringLabSectoralPosting,2020-03-02,US,United States,construction,Construction,TOTAL,99.72
HiringLabSectoralPosting,2020-03-02,US,United States,customer,Customer Service,TOTAL,98.31
HiringLabSectoralPosting,2020-03-02,US,United States,driver,Driving,TOTAL,101.66
HiringLabSectoralPosting,2020-03-02,US,United States,math,Data & Analytics,TOTAL,100.86
HiringLabSectoralPosting,2020-03-02,US,United States,meddental,Dental,TOTAL,101.02
HiringLabSectoralPosting,2020-03-02,US,United States,sanitation,Cleaning & Sanitation,TOTAL,99.02
HiringLabSectoralPosting,2020-03-02,US,United States,service,Community & Social Service,TOTAL,100.28
HiringLabSectoralPosting,2020-03-03,US,United States,construction,Construction,TOTAL,99.85
HiringLabSectoralPosting,2020-03-03,US,United States,customer,Customer Service,TOTAL,98.36
HiringLabSectoralPosting,2020-03-03,US,United States,driver,Driving,TOTAL,101.67
HiringLabSectoralPosting,2020-03-03,US,United States,math,Data & Analytics,TOTAL,100.98
HiringLabSectoralPosting,2020-03-03,US,United States,meddental,Dental,TOTAL,100.98
HiringLabSectoralPosting,2020-03-03,US,United States,sanitation,Cleaning & Sanitation,TOTAL,99.12
