__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-29,US,United States,science,Scientific Research & Development,TOTAL,104.1
HiringLabSectoralPosting,2020-02-29,US,United States,techsoftware,Software Development,TOTAL,102.74
HiringLabSectoralPosting,2020-03-01,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.41
HiringLabSectoralPosting,2020-03-01,US,United States,project,Project Management,TOTAL,103.6
HiringLabSectoralPosting,2020-03-01,US,United States,protective,Security & Public Safety,TOTAL,104.61
HiringLabSectoralPosting,2020-03-01,US,United States,retail,Retail,TOTAL,100.69
HiringLabSectoralPosting,2020-03-01,US,United States,sales,Sales,TOTAL,101.31
HiringLabSectoralPosting,2020-03-01,US,United States,science,Scientific Research & Development,TOTAL,104.35
HiringLabSectoralPosting,2020-03-01,US,United States,techsoftware,Software Development,TOTAL,102.9
HiringLabSectoralPosting,2020-03-02,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.42
HiringLabSectoralPosting,2020-03-02,US,United States,project,Project Management,TOTAL,103.66
HiringLabSectoralPosting,2020-03-02,US,United States,protective,Security & Public Safety,TOTAL,104.67
HiringLabSectoralPosting,2020-03-02,US,United States,retail,Retail,TOTAL,100.64
HiringLabSectoralPosting,2020-03-02,US,United States,sales,Sales,TOTAL,101.46
HiringLabSectoralPosting,2020-03-02,US,United States,science,Scientific Research & Development,TOTAL,104.57
HiringLabSectoralPosting,2020-03-02,US,United States,techsoftware,Software Development,TOTAL,103.08
HiringLabSectoralPosting,2020-03-03,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.34
HiringLabSectoralPosting,2020-03-03,US,United States,project,Project Management,TOTAL,103.69
HiringLabSectoralPosting,2020-03-03,US,United States,protective,Security & Public Safety,TOTAL,104.69
HiringLabSectoralPosting,2020-03-03,US,United States,retail,Retail,TOTAL,100.59
HiringLabSectoralPosting,2020-03-03,US,United States,sales,Sales,TOTAL,101.51
HiringLabSectoralPosting,2020-03-03,US,United States,science,Scientific Research & Development,TOTAL,104.82
HiringLabSectoralPosting,2020-03-03,US,United States,techsoftware,Software Development,TOTAL,103.21
HiringLabSectoralPosting,2020-03-04,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.34
HiringLabSectoralPosting,2020-03-04,US,United States,project,Project Management,TOTAL,103.69
HiringLabSectoralPosting,2020-03-04,US,United States,protective,Security & Public Safety,TOTAL,104.74
HiringLabSectoralPosting,2020-03-04,US,United States,retail,Retail,TOTAL,100.55
HiringLabSectoralPosting,2020-03-04,US,United States,sales,Sales,TOTAL,101.62
HiringLabSectoralPosting,2020-03-04,US,United States,science,Scientific Research & Development,TOTAL,104.93
HiringLabSectoralPosting,2020-03-04,US,United States,techsoftware,Software Development,TOTAL,103.31
HiringLabSectoralPosting,2020-03-05,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.39
HiringLabSectoralPosting,2020-03-05,US,United States,project,Project Management,TOTAL,103.69
HiringLabSectoralPosting,2020-03-05,US,United States,protective,Security & Public Safety,TOTAL,104.82
HiringLabSectoralPosting,2020-03-05,US,United States,retail,Retail,TOTAL,100.53
HiringLabSectoralPosting,2020-03-05,US,United States,sales,Sales,TOTAL,101.64
HiringLabSectoralPosting,2020-03-05,US,United States,science,Scientific Research & Development,TOTAL,105.02
HiringLabSectoralPosting,2020-03-05,US,United States,techsoftware,Software Development,TOTAL,103.37
HiringLabSectoralPosting,2020-03-06,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.37
HiringLabSectoralPosting,2020-03-06,US,United States,project,Project Management,TOTAL,103.65
HiringLabSectoralPosting,2020-03-06,US,United States,protective,Security & Public Safety,TOTAL,104.92
HiringLabSectoralPosting,2020-03-06,US,United States,retail,Retail,TOTAL,100.41
HiringLabSectoralPosting,2020-03-06,US,United States,sales,Sales,TOTAL,101.65
HiringLabSectoralPosting,2020-03-06,US,United States,science,Scientific Research & Development,TOTAL,105.04
HiringLabSectoralPosting,2020-03-06,US,United States,techsoftware,Software Development,TOTAL,103.41
HiringLabSectoralPosting,2020-03-07,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.39
HiringLabSectoralPosting,2020-03-07,US,United States,project,Project Management,TOTAL,103.6
HiringLabSectoralPosting,2020-03-07,US,United States,protective,Security & Public Safety,TOTAL,104.93
HiringLabSectoralPosting,2020-03-07,US,United States,retail,Retail,TOTAL,100.49
HiringLabSectoralPosting,2020-03-07,US,United States,sales,Sales,TOTAL,101.65
HiringLabSectoralPosting,2020-03-07,US,United States,science,Scientific Research & Development,TOTAL,105.02
HiringLabSectoralPosting,2020-03-07,US,United States,techsoftware,Software Development,TOTAL,103.41
HiringLabSectoralPosting,2020-03-08,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.42
HiringLabSectoralPosting,2020-03-08,US,United States,project,Project Management,TOTAL,103.5
HiringLabSectoralPosting,2020-03-08,US,United States,protective,Security & Public Safety,TOTAL,105
HiringLabSectoralPosting,2020-03-08,US,United States,retail,Retail,TOTAL,100.57
HiringLabSectoralPosting,2020-03-08,US,United States,sales,Sales,TOTAL,101.67
HiringLabSectoralPosting,2020-03-08,US,United States,science,Scientific Research & Development,TOTAL,105.03
HiringLabSectoralPosting,2020-03-08,US,United States,techsoftware,Software Development,TOTAL,103.34
HiringLabSectoralPosting,2020-03-09,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.46
HiringLabSectoralPosting,2020-03-09,US,United States,project,Project Management,TOTAL,103.36
HiringLabSectoralPosting,2020-03-09,US,United States,protective,Security & Public Safety,TOTAL,105.02
HiringLabSectoralPosting,2020-03-09,US,United States,retail,Retail,TOTAL,100.45
HiringLabSectoralPosting,2020-03-09,US,United States,sales,Sales,TOTAL,101.62
HiringLabSectoralPosting,2020-03-09,US,United States,science,Scientific Research & Development,TOTAL,105.02
HiringLabSectoralPosting,2020-03-09,US,United States,techsoftware,Software Development,TOTAL,103.19
HiringLabSectoralPosting,2020-03-10,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.79
HiringLabSectoralPosting,2020-03-10,US,United States,project,Project Management,TOTAL,103.35
HiringLabSectoralPosting,2020-03-10,US,United States,protective,Security & Public Safety,TOTAL,105.16
HiringLabSectoralPosting,2020-03-10,US,United States,retail,Retail,TOTAL,100.38
HiringLabSectoralPosting,2020-03-10,US,United States,sales,Sales,TOTAL,101.67
HiringLabSectoralPosting,2020-03-10,US,United States,science,Scientific Research & Development,TOTAL,105.1
HiringLabSectoralPosting,2020-03-10,US,United States,techsoftware,Software Development,TOTAL,103.18
HiringLabSectoralPosting,2020-03-11,US,United States,manufacturing,Production & Manufacturing,TOTAL,103.02
HiringLabSectoralPosting,2020-03-11,US,United States,project,Project Management,TOTAL,103.39
HiringLabSectoralPosting,2020-03-11,US,United States,protective,Security & Public Safety,TOTAL,105.25
HiringLabSectoralPosting,2020-03-11,US,United States,retail,Retail,TOTAL,99.98
HiringLabSectoralPosting,2020-03-11,US,United States,sales,Sales,TOTAL,101.64
HiringLabSectoralPosting,2020-03-11,US,United States,science,Scientific Research & Development,TOTAL,105.15
HiringLabSectoralPosting,2020-03-11,US,United States,techsoftware,Software Development,TOTAL,103.14
HiringLabSectoralPosting,2020-03-12,US,United States,manufacturing,Production & Manufacturing,TOTAL,103.23
HiringLabSectoralPosting,2020-03-12,US,United States,project,Project Management,TOTAL,103.47
HiringLabSectoralPosting,2020-03-12,US,United States,protective,Security & Public Safety,TOTAL,105.26
HiringLabSectoralPosting,2020-03-12,US,United States,retail,Retail,TOTAL,99.45
HiringLabSectoralPosting,2020-03-12,US,United States,sales,Sales,TOTAL,101.64
HiringLabSectoralPosting,2020-03-12,US,United States,science,Scientific Research & Development,TOTAL,105.18
HiringLabSectoralPosting,2020-03-12,US,United States,techsoftware,Software Development,TOTAL,103.11
HiringLabSectoralPosting,2020-03-13,US,United States,manufacturing,Production & Manufacturing,TOTAL,103.38
HiringLabSectoralPosting,2020-03-13,US,United States,project,Project Management,TOTAL,103.46
HiringLabSectoralPosting,2020-03-13,US,United States,protective,Security & Public Safety,TOTAL,105.28
HiringLabSectoralPosting,2020-03-13,US,United States,retail,Retail,TOTAL,98.95
HiringLabSectoralPosting,2020-03-13,US,United States,sales,Sales,TOTAL,101.54
HiringLabSectoralPosting,2020-03-13,US,United States,science,Scientific Research & Development,TOTAL,105.2
HiringLabSectoralPosting,2020-03-13,US,United States,techsoftware,Software Development,TOTAL,103.03
HiringLabSectoralPosting,2020-03-14,US,United States,manufacturing,Production & Manufacturing,TOTAL,103.53
HiringLabSectoralPosting,2020-03-14,US,United States,project,Project Management,TOTAL,103.53
HiringLabSectoralPosting,2020-03-14,US,United States,protective,Security & Public Safety,TOTAL,105.3
HiringLabSectoralPosting,2020-03-14,US,United States,retail,Retail,TOTAL,98.27
HiringLabSectoralPosting,2020-03-14,US,United States,sales,Sales,TOTAL,101.34
HiringLabSectoralPosting,2020-03-14,US,United States,science,Scientific Research & Development,TOTAL,105.27
HiringLabSectoralPosting,2020-03-14,US,United States,techsoftware,Software Development,TOTAL,103.01
HiringLabSectoralPosting,2020-03-15,US,United States,manufacturing,Production & Manufacturing,TOTAL,103.69
HiringLabSectoralPosting,2020-03-15,US,United States,project,Project Management,TOTAL,103.5
HiringLabSectoralPosting,2020-03-15,US,United States,protective,Security & Public Safety,TOTAL,105.33
HiringLabSectoralPosting,2020-03-15,US,United States,retail,Retail,TOTAL,97.72
