__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-28,US,United States,math,Data & Analytics,TOTAL,102.2
HiringLabSectoralPosting,2020-02-28,US,United States,meddental,Dental,TOTAL,100.59
HiringLabSectoralPosting,2020-02-28,US,United States,sanitation,Cleaning & Sanitation,TOTAL,101.25
HiringLabSectoralPosting,2020-02-28,US,United States,service,Community & Social Service,TOTAL,102.83
HiringLabSectoralPosting,2020-02-29,US,United States,construction,Construction,TOTAL,106.87
HiringLabSectoralPosting,2020-02-29,US,United States,customer,Customer Service,TOTAL,99.57
HiringLabSectoralPosting,2020-02-29,US,United States,driver,Driving,TOTAL,103.32
HiringLabSectoralPosting,2020-02-29,US,United States,math,Data & Analytics,TOTAL,102.7
HiringLabSectoralPosting,2020-02-29,US,United States,meddental,Dental,TOTAL,100.66
HiringLabSectoralPosting,2020-02-29,US,United States,sanitation,Cleaning & Sanitation,TOTAL,101.76
HiringLabSectoralPosting,2020-02-29,US,United States,service,Community & Social Service,TOTAL,103.1
HiringLabSectoralPosting,2020-03-01,US,United States,construction,Construction,TOTAL,107.18
HiringLabSectoralPosting,2020-03-01,US,United States,customer,Customer Service,TOTAL,99.78
HiringLabSectoralPosting,2020-03-01,US,United States,driver,Driving,TOTAL,103.34
HiringLabSectoralPosting,2020-03-01,US,United States,math,Data & Analytics,TOTAL,102.92
HiringLabSectoralPosting,2020-03-01,US,United States,meddental,Dental,TOTAL,100.68
HiringLabSectoralPosting,2020-03-01,US,United States,sanitation,Cleaning & Sanitation,TOTAL,102.24
HiringLabSectoralPosting,2020-03-01,US,United States,service,Community & Social Service,TOTAL,103.28
HiringLabSectoralPosting,2020-03-02,US,United States,construction,Construction,TOTAL,107.35
HiringLabSectoralPosting,2020-03-02,US,United States,customer,Customer Service,TOTAL,99.93
HiringLabSectoralPosting,2020-03-02,US,United States,driver,Driving,TOTAL,103.91
HiringLabSectoralPosting,2020-03-02,US,United States,math,Data & Analytics,TOTAL,103.16
HiringLabSectoralPosting,2020-03-02,US,United States,meddental,Dental,TOTAL,100.71
HiringLabSectoralPosting,2020-03-02,US,United States,sanitation,Cleaning & Sanitation,TOTAL,102.81
HiringLabSectoralPosting,2020-03-02,US,United States,service,Community & Social Service,TOTAL,103.44
HiringLabSectoralPosting,2020-03-03,US,United States,construction,Construction,TOTAL,107.69
HiringLabSectoralPosting,2020-03-03,US,United States,customer,Customer Service,TOTAL,100.14
HiringLabSectoralPosting,2020-03-03,US,United States,driver,Driving,TOTAL,103.91
HiringLabSectoralPosting,2020-03-03,US,United States,math,Data & Analytics,TOTAL,103.31
HiringLabSectoralPosting,2020-03-03,US,United States,meddental,Dental,TOTAL,100.58
HiringLabSectoralPosting,2020-03-03,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.14
HiringLabSectoralPosting,2020-03-03,US,United States,service,Community & Social Service,TOTAL,103.48
HiringLabSectoralPosting,2020-03-04,US,United States,construction,Construction,TOTAL,108.04
HiringLabSectoralPosting,2020-03-04,US,United States,customer,Customer Service,TOTAL,100.38
HiringLabSectoralPosting,2020-03-04,US,United States,driver,Driving,TOTAL,104.39
HiringLabSectoralPosting,2020-03-04,US,United States,math,Data & Analytics,TOTAL,103.37
HiringLabSectoralPosting,2020-03-04,US,United States,meddental,Dental,TOTAL,100.41
HiringLabSectoralPosting,2020-03-04,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.16
HiringLabSectoralPosting,2020-03-04,US,United States,service,Community & Social Service,TOTAL,103.57
HiringLabSectoralPosting,2020-03-05,US,United States,construction,Construction,TOTAL,108.47
HiringLabSectoralPosting,2020-03-05,US,United States,customer,Customer Service,TOTAL,100.62
HiringLabSectoralPosting,2020-03-05,US,United States,driver,Driving,TOTAL,104.14
HiringLabSectoralPosting,2020-03-05,US,United States,math,Data & Analytics,TOTAL,103.32
HiringLabSectoralPosting,2020-03-05,US,United States,meddental,Dental,TOTAL,100.29
HiringLabSectoralPosting,2020-03-05,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.18
HiringLabSectoralPosting,2020-03-05,US,United States,service,Community & Social Service,TOTAL,103.64
HiringLabSectoralPosting,2020-03-06,US,United States,construction,Construction,TOTAL,108.89
HiringLabSectoralPosting,2020-03-06,US,United States,customer,Customer Service,TOTAL,100.66
HiringLabSectoralPosting,2020-03-06,US,United States,driver,Driving,TOTAL,104.08
HiringLabSectoralPosting,2020-03-06,US,United States,math,Data & Analytics,TOTAL,103.3
HiringLabSectoralPosting,2020-03-06,US,United States,meddental,Dental,TOTAL,100.08
HiringLabSectoralPosting,2020-03-06,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.19
HiringLabSectoralPosting,2020-03-06,US,United States,service,Community & Social Service,TOTAL,103.66
HiringLabSectoralPosting,2020-03-07,US,United States,construction,Construction,TOTAL,109.46
HiringLabSectoralPosting,2020-03-07,US,United States,customer,Customer Service,TOTAL,100.54
HiringLabSectoralPosting,2020-03-07,US,United States,driver,Driving,TOTAL,103.75
HiringLabSectoralPosting,2020-03-07,US,United States,math,Data & Analytics,TOTAL,103.27
HiringLabSectoralPosting,2020-03-07,US,United States,meddental,Dental,TOTAL,99.99
HiringLabSectoralPosting,2020-03-07,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.29
HiringLabSectoralPosting,2020-03-07,US,United States,service,Community & Social Service,TOTAL,103.76
HiringLabSectoralPosting,2020-03-08,US,United States,construction,Construction,TOTAL,110.08
HiringLabSectoralPosting,2020-03-08,US,United States,customer,Customer Service,TOTAL,100.48
HiringLabSectoralPosting,2020-03-08,US,United States,driver,Driving,TOTAL,103.63
HiringLabSectoralPosting,2020-03-08,US,United States,math,Data & Analytics,TOTAL,103.2
HiringLabSectoralPosting,2020-03-08,US,United States,meddental,Dental,TOTAL,99.78
HiringLabSectoralPosting,2020-03-08,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.29
HiringLabSectoralPosting,2020-03-08,US,United States,service,Community & Social Service,TOTAL,103.82
HiringLabSectoralPosting,2020-03-09,US,United States,construction,Construction,TOTAL,110.71
HiringLabSectoralPosting,2020-03-09,US,United States,customer,Customer Service,TOTAL,100.36
HiringLabSectoralPosting,2020-03-09,US,United States,driver,Driving,TOTAL,103.62
HiringLabSectoralPosting,2020-03-09,US,United States,math,Data & Analytics,TOTAL,103.05
HiringLabSectoralPosting,2020-03-09,US,United States,meddental,Dental,TOTAL,99.1
HiringLabSectoralPosting,2020-03-09,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.11
HiringLabSectoralPosting,2020-03-09,US,United States,service,Community & Social Service,TOTAL,103.87
HiringLabSectoralPosting,2020-03-10,US,United States,construction,Construction,TOTAL,111.29
HiringLabSectoralPosting,2020-03-10,US,United States,customer,Customer Service,TOTAL,100.3
HiringLabSectoralPosting,2020-03-10,US,United States,driver,Driving,TOTAL,103.56
HiringLabSectoralPosting,2020-03-10,US,United States,math,Data & Analytics,TOTAL,102.99
HiringLabSectoralPosting,2020-03-10,US,United States,meddental,Dental,TOTAL,98.6
HiringLabSectoralPosting,2020-03-10,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.06
HiringLabSectoralPosting,2020-03-10,US,United States,service,Community & Social Service,TOTAL,104.06
HiringLabSectoralPosting,2020-03-11,US,United States,construction,Construction,TOTAL,111.71
HiringLabSectoralPosting,2020-03-11,US,United States,customer,Customer Service,TOTAL,100.25
HiringLabSectoralPosting,2020-03-11,US,United States,driver,Driving,TOTAL,103.61
HiringLabSectoralPosting,2020-03-11,US,United States,math,Data & Analytics,TOTAL,102.88
HiringLabSectoralPosting,2020-03-11,US,United States,meddental,Dental,TOTAL,98.78
HiringLabSectoralPosting,2020-03-11,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.14
HiringLabSectoralPosting,2020-03-11,US,United States,service,Community & Social Service,TOTAL,104.19
HiringLabSectoralPosting,2020-03-12,US,United States,construction,Construction,TOTAL,112.05
HiringLabSectoralPosting,2020-03-12,US,United States,customer,Customer Service,TOTAL,100.15
HiringLabSectoralPosting,2020-03-12,US,United States,driver,Driving,TOTAL,103.74
HiringLabSectoralPosting,2020-03-12,US,United States,math,Data & Analytics,TOTAL,102.79
HiringLabSectoralPosting,2020-03-12,US,United States,meddental,Dental,TOTAL,98.93
HiringLabSectoralPosting,2020-03-12,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.12
HiringLabSectoralPosting,2020-03-12,US,United States,service,Community & Social Service,TOTAL,104.36
HiringLabSectoralPosting,2020-03-13,US,United States,construction,Construction,TOTAL,112.32
HiringLabSectoralPosting,2020-03-13,US,United States,customer,Customer Service,TOTAL,100.1
HiringLabSectoralPosting,2020-03-13,US,United States,driver,Driving,TOTAL,103.08
HiringLabSectoralPosting,2020-03-13,US,United States,math,Data & Analytics,TOTAL,102.63
HiringLabSectoralPosting,2020-03-13,US,United States,meddental,Dental,TOTAL,98.82
HiringLabSectoralPosting,2020-03-13,US,United States,sanitation,Cleaning & Sanitation,TOTAL,103.02
HiringLabSectoralPosting,2020-03-13,US,United States,service,Community & Social Service,TOTAL,104.48
HiringLabSectoralPosting,2020-03-14,US,United States,construction,Construction,TOTAL,112.52
HiringLabSectoralPosting,2020-03-14,US,United States,customer,Customer Service,TOTAL,100.46
HiringLabSectoralPosting,2020-03-14,US,United States,driver,Driving,TOTAL,102.74
